word,decade,mean_sim,std_sim,n_comparisons,vector_size,window,min_count,sg
moor,1790,0.6907917874318612,0.06730578627702362,9,200,10,5,1
inboorling,1700,0.3295598423028665,0.09809440063132134,9,200,10,5,1
inboorling,1710,0.1769570675469061,0.047432638084527086,9,200,10,5,1
inboorling,1720,0.6049345449608192,0.1905661072857219,9,200,10,5,1
inboorling,1730,0.5448031845388125,0.22258561258627754,9,200,10,5,1
inboorling,1740,0.5149444838559831,0.21867028824690488,9,200,10,5,1
inboorling,1750,0.5999703534850442,0.20473241764237723,9,200,10,5,1
inboorling,1760,0.5459461732992598,0.18957113350153978,9,200,10,5,1
inboorling,1770,0.4443134097693838,0.10031034263749505,9,200,10,5,1
inboorling,1780,0.36335239239704953,0.07817883272016964,9,200,10,5,1
inboorling,1790,0.5245056052165278,0.1866586712825148,9,200,10,5,1
moor,1700,0.8726231183319776,0.07957634587547233,9,300,3,1,0
moor,1710,0.8777922911914957,0.0759385092673231,9,300,3,1,0
moor,1720,0.9172470938009519,0.02379413274189338,9,300,3,1,0
moor,1730,0.8779153449468216,0.04542014621364431,9,300,3,1,0
moor,1740,0.9190829329501605,0.020754370506887707,9,300,3,1,0
moor,1750,0.9163660251618059,0.02377252014980602,9,300,3,1,0
moor,1760,0.898628891103334,0.03338615610001597,9,300,3,1,0
moor,1770,0.8566654355161332,0.06255283961496065,9,300,3,1,0
moor,1780,0.8750771719056479,0.054211042845753274,9,300,3,1,0
moor,1790,0.8984077246991254,0.06374727310726301,9,300,3,1,0
inboorling,1700,0.2815350006232622,0.24842469082174543,9,300,3,1,0
inboorling,1710,0.12976813014674843,0.06299881714789025,9,300,3,1,0
inboorling,1720,0.37580813007188163,0.22365806710664518,9,300,3,1,0
inboorling,1730,0.4108755994035381,0.18967980096775813,9,300,3,1,0
inboorling,1740,0.48431154347538186,0.38272231262748035,9,300,3,1,0
inboorling,1750,0.5118504824369665,0.3767920286978764,9,300,3,1,0
inboorling,1760,0.540798039833659,0.35801906967152025,9,300,3,1,0
inboorling,1770,0.5645011692864297,0.2990489457417853,9,300,3,1,0
inboorling,1780,0.5558395065441901,0.3365985030836456,9,300,3,1,0
inboorling,1790,0.2109774654432369,0.2377745798709668,9,300,3,1,0
moor,1700,0.8470280281704183,0.051923829759638086,9,300,3,1,1
moor,1710,0.8602874872197076,0.04546705878155177,9,300,3,1,1
moor,1720,0.8688032000812969,0.022902660140306178,9,300,3,1,1
moor,1730,0.8495081893340777,0.01731017061427969,9,300,3,1,1
moor,1740,0.8736141603944796,0.018169844976610925,9,300,3,1,1
moor,1750,0.8654355162076286,0.022408934040106274,9,300,3,1,1
moor,1760,0.844680119331555,0.025224578202979388,9,300,3,1,1
moor,1770,0.8544462628230609,0.025427895473358424,9,300,3,1,1
moor,1780,0.8457377929904485,0.023507659574000018,9,300,3,1,1
moor,1790,0.8758714525110356,0.032343031188657084,9,300,3,1,1
inboorling,1700,0.543078977512254,0.1094994733730216,9,300,3,1,1
inboorling,1710,0.42122975960438264,0.03790014237140854,9,300,3,1,1
inboorling,1720,0.7285710280767568,0.11544111542580218,9,300,3,1,1
inboorling,1730,0.7362026566724206,0.11996397414505564,9,300,3,1,1
inboorling,1740,0.7212794208351375,0.17701682411962885,9,300,3,1,1
inboorling,1750,0.7333799117783151,0.1725813891260814,9,300,3,1,1
inboorling,1760,0.7278015755254414,0.16181613961659458,9,300,3,1,1
inboorling,1770,0.7386221143182234,0.1584857808679141,9,300,3,1,1
inboorling,1780,0.7263621742441652,0.16630257128018272,9,300,3,1,1
inboorling,1790,0.5348327509158148,0.1010121684723954,9,300,3,1,1
moor,1700,0.8296737675773643,0.07225167545349438,9,300,3,2,0
moor,1710,0.8462563498427849,0.062067594377121615,9,300,3,2,0
moor,1720,0.8883298301644804,0.04131970973990717,9,300,3,2,0
moor,1730,0.8925248743105154,0.04207174254273962,9,300,3,2,0
moor,1740,0.9008162938371611,0.033750034431491396,9,300,3,2,0
moor,1750,0.8975965336937405,0.050187023026428364,9,300,3,2,0
moor,1760,0.8813290871779695,0.06604550027605703,9,300,3,2,0
moor,1770,0.8781499600976355,0.05951965375419477,9,300,3,2,0
moor,1780,0.8843678046028898,0.058351631091606876,9,300,3,2,0
moor,1790,0.8806254030891106,0.04010594577889695,9,300,3,2,0
inboorling,1700,0.5059572134794694,0.18445057282170824,9,300,3,2,0
inboorling,1710,0.33093294971464016,0.02161029903001905,9,300,3,2,0
inboorling,1720,0.7809624587986822,0.16103499393067316,9,300,3,2,0
inboorling,1730,0.7485239976140777,0.20496215573183815,9,300,3,2,0
inboorling,1740,0.7443219083349805,0.22765716395001398,9,300,3,2,0
inboorling,1750,0.7629088341914504,0.2289886099772375,9,300,3,2,0
inboorling,1760,0.7674436103073954,0.21890142273674745,9,300,3,2,0
inboorling,1770,0.7609915296834798,0.21986157047328347,9,300,3,2,0
inboorling,1780,0.7590339246744607,0.226211520288164,9,300,3,2,0
inboorling,1790,0.6361938759162808,0.1599915807888046,9,300,3,2,0
moor,1700,0.8528158727282805,0.032527794466654825,9,300,3,2,1
moor,1710,0.8624615495703157,0.027373523506857088,9,300,3,2,1
moor,1720,0.8732286531097573,0.015406843702237959,9,300,3,2,1
moor,1730,0.8544465009098269,0.011165880342515158,9,300,3,2,1
moor,1740,0.8752227937336018,0.022918489633251687,9,300,3,2,1
moor,1750,0.8790463569802127,0.019236083339547648,9,300,3,2,1
moor,1760,0.8678543744193585,0.023572983430744356,9,300,3,2,1
moor,1770,0.8665203245137885,0.024729319377190976,9,300,3,2,1
moor,1780,0.8738861249944478,0.02540589741256023,9,300,3,2,1
moor,1790,0.8696987939074935,0.016193865707736767,9,300,3,2,1
inboorling,1700,0.8162111753124497,0.032921856501241895,9,300,3,2,1
inboorling,1710,0.7622755956223739,0.024264914408986656,9,300,3,2,1
inboorling,1720,0.8552841560272127,0.03701437704788135,9,300,3,2,1
inboorling,1730,0.8318094362504576,0.03132045418584273,9,300,3,2,1
inboorling,1740,0.8538275855205912,0.04899428026721329,9,300,3,2,1
inboorling,1750,0.8599766007850255,0.04757075096918311,9,300,3,2,1
inboorling,1760,0.8500386344714284,0.04711754415881564,9,300,3,2,1
inboorling,1770,0.8468451765481096,0.04752354729656045,9,300,3,2,1
inboorling,1780,0.8511881280944472,0.05228768007705824,9,300,3,2,1
inboorling,1790,0.8462289131998516,0.03001408973790088,9,300,3,2,1
moor,1700,0.7932807238739178,0.07294330588797614,9,300,3,3,0
moor,1710,0.7609046633888537,0.08679815735470282,9,300,3,3,0
moor,1720,0.8765074348618911,0.04900490206799053,9,300,3,3,0
moor,1730,0.8752942496371542,0.060232042833806176,9,300,3,3,0
moor,1740,0.8737140915311333,0.06607994863423455,9,300,3,3,0
moor,1750,0.8632325323339713,0.08920638802442252,9,300,3,3,0
moor,1760,0.8732436817095889,0.0775586710371295,9,300,3,3,0
moor,1770,0.8492535032570128,0.09268159459732007,9,300,3,3,0
moor,1780,0.8612736404892418,0.07984376364540383,9,300,3,3,0
moor,1790,0.8509851700305411,0.024059869571206826,9,300,3,3,0
inboorling,1700,0.4940339070987137,0.17602255955199067,9,300,3,3,0
inboorling,1710,0.334541366266542,0.02489617820994825,9,300,3,3,0
inboorling,1720,0.7726956722760481,0.17573871565575258,9,300,3,3,0
inboorling,1730,0.7495803245988513,0.21555443247008846,9,300,3,3,0
inboorling,1740,0.7364731460994448,0.23845739707346075,9,300,3,3,0
inboorling,1750,0.7470951478609621,0.24366852982321144,9,300,3,3,0
inboorling,1760,0.755099462011405,0.23709753982154622,9,300,3,3,0
inboorling,1770,0.7480000997365913,0.23053571496011874,9,300,3,3,0
inboorling,1780,0.7513279836460158,0.2299414099211294,9,300,3,3,0
inboorling,1790,0.5725895959056031,0.16117030239802602,9,300,3,3,0
moor,1700,0.815465603004871,0.041206216994536506,9,300,3,3,1
moor,1710,0.8190259491822874,0.04224135155456806,9,300,3,3,1
moor,1720,0.8422681519404915,0.02092359473687185,9,300,3,3,1
moor,1730,0.8478386681125165,0.02289022336578508,9,300,3,3,1
moor,1740,0.8542903055120058,0.026791276587568948,9,300,3,3,1
moor,1750,0.8457491477284165,0.040407789165479234,9,300,3,3,1
moor,1760,0.8441080208017513,0.03951798953084264,9,300,3,3,1
moor,1770,0.8436218216884787,0.043323952993839024,9,300,3,3,1
moor,1780,0.8421860492879455,0.040028816620700826,9,300,3,3,1
moor,1790,0.8157815591257838,0.01642879480796992,9,300,3,3,1
inboorling,1700,0.7115732229249405,0.05247145303040634,9,300,3,3,1
inboorling,1710,0.6125143227490769,0.0344232613455635,9,300,3,3,1
inboorling,1720,0.8060813518741708,0.065261091302697,9,300,3,3,1
inboorling,1730,0.8060766136509494,0.07672883378133226,9,300,3,3,1
inboorling,1740,0.8092818442569537,0.09618822737065996,9,300,3,3,1
inboorling,1750,0.8036470706449603,0.10633969683154282,9,300,3,3,1
inboorling,1760,0.8011326932898669,0.09951864256979356,9,300,3,3,1
inboorling,1770,0.8083845906376634,0.09240406218182304,9,300,3,3,1
inboorling,1780,0.7980182375687499,0.10060683542972827,9,300,3,3,1
inboorling,1790,0.7727664357488155,0.05547017680244426,9,300,3,3,1
moor,1700,0.6367975849368955,0.1525742318327216,9,300,3,4,0
moor,1710,0.6202058184345935,0.16158945577660272,9,300,3,4,0
moor,1720,0.8075951427233409,0.13905901393444137,9,300,3,4,0
moor,1730,0.8328903835570636,0.11261875946111646,9,300,3,4,0
moor,1740,0.8208834702148888,0.1360173166244654,9,300,3,4,0
moor,1750,0.8300250307875776,0.13383876807823106,9,300,3,4,0
moor,1760,0.8032147439825156,0.16335931839758971,9,300,3,4,0
moor,1770,0.7893471946179109,0.16340350624420974,9,300,3,4,0
moor,1780,0.7906694293248091,0.1673671271320758,9,300,3,4,0
moor,1790,0.7950987752570287,0.0340280663358243,9,300,3,4,0
inboorling,1700,0.27455681464653053,0.07991127275787195,9,300,3,4,0
inboorling,1710,0.17717560107796218,0.039165278035105444,9,300,3,4,0
inboorling,1720,0.7043045310702901,0.25745027511071145,9,300,3,4,0
inboorling,1730,0.6980551257070166,0.276547970127945,9,300,3,4,0
inboorling,1740,0.6938593393763551,0.3013937267015944,9,300,3,4,0
inboorling,1750,0.7043804054085617,0.2988040813114963,9,300,3,4,0
inboorling,1760,0.7032221381695173,0.2926952452074132,9,300,3,4,0
inboorling,1770,0.6925706311161063,0.2909416518843296,9,300,3,4,0
inboorling,1780,0.6994233540695094,0.28487496768917486,9,300,3,4,0
inboorling,1790,0.34819125236529896,0.1291660760402217,9,300,3,4,0
moor,1700,0.6836377678218452,0.098474159307482,9,300,3,4,1
moor,1710,0.6739826757474486,0.10439609326078969,9,300,3,4,1
moor,1720,0.8015081463654512,0.0841064795757905,9,300,3,4,1
moor,1730,0.8132734216435481,0.07744017543165622,9,300,3,4,1
moor,1740,0.7980249640306968,0.10300847515811039,9,300,3,4,1
moor,1750,0.818712310716674,0.07885931146575463,9,300,3,4,1
moor,1760,0.8088228627733656,0.11233885215844129,9,300,3,4,1
moor,1770,0.7943759275528908,0.10140908934737901,9,300,3,4,1
moor,1780,0.8000997321855593,0.10547634640061608,9,300,3,4,1
moor,1790,0.7738379110092065,0.04037006800551076,9,300,3,4,1
inboorling,1700,0.42337541581921073,0.06811140447837472,9,300,3,4,1
inboorling,1710,0.24733408692903444,0.024252120594323984,9,300,3,4,1
inboorling,1720,0.7362192097174618,0.18800040363748827,9,300,3,4,1
inboorling,1730,0.7290865820670424,0.2043573327229365,9,300,3,4,1
inboorling,1740,0.7231524125004148,0.2282265396878944,9,300,3,4,1
inboorling,1750,0.7341755936380401,0.21939784795999423,9,300,3,4,1
inboorling,1760,0.734040241157602,0.23514566330155381,9,300,3,4,1
inboorling,1770,0.7156802872017552,0.22107723705389937,9,300,3,4,1
inboorling,1780,0.7221646973302737,0.22342398989607432,9,300,3,4,1
inboorling,1790,0.64784388336721,0.16266504452656075,9,300,3,4,1
moor,1700,0.5391207995635977,0.21306791948018994,9,300,3,5,0
moor,1710,0.5324294183515099,0.2150947262166182,9,300,3,5,0
moor,1720,0.773661416962356,0.1534412043484046,9,300,3,5,0
moor,1730,0.7726813841793141,0.17457012810045652,9,300,3,5,0
moor,1740,0.7560688028476878,0.1904965577715455,9,300,3,5,0
moor,1750,0.7594619247712928,0.19884112320756822,9,300,3,5,0
moor,1760,0.7546844435780832,0.21313334043206317,9,300,3,5,0
moor,1770,0.7568977015026787,0.19435270168010169,9,300,3,5,0
moor,1780,0.7403020900896901,0.20961539515077496,9,300,3,5,0
moor,1790,0.7224664234950724,0.08019286351584552,9,300,3,5,0
inboorling,1700,0.19361426889189978,0.08124305007651154,9,300,3,5,0
inboorling,1710,0.11738075436607279,0.044351377905383564,9,300,3,5,0
inboorling,1720,0.6489708767278616,0.29922767997357586,9,300,3,5,0
inboorling,1730,0.6451608215191216,0.33070264720862913,9,300,3,5,0
inboorling,1740,0.6358110765697088,0.340289198822851,9,300,3,5,0
inboorling,1750,0.6510370678136167,0.3368159089449217,9,300,3,5,0
inboorling,1760,0.6595521589624188,0.3340053860048554,9,300,3,5,0
inboorling,1770,0.650595673921067,0.331773123949884,9,300,3,5,0
inboorling,1780,0.6414598657766023,0.33734853942436555,9,300,3,5,0
inboorling,1790,0.1608597286236682,0.0794849239130418,9,300,3,5,0
moor,1700,0.5167245117188276,0.17917071279341437,9,300,3,5,1
moor,1710,0.5450234050173033,0.16918908245873612,9,300,3,5,1
moor,1720,0.7527957037190535,0.15850621126968348,9,300,3,5,1
moor,1730,0.7782329497120046,0.11858748439491736,9,300,3,5,1
moor,1740,0.7511049553601326,0.16635124598126164,9,300,3,5,1
moor,1750,0.7580969150332622,0.16509449979872745,9,300,3,5,1
moor,1760,0.7419970636625908,0.18718772776002057,9,300,3,5,1
moor,1770,0.7377791447988743,0.17609895645454499,9,300,3,5,1
moor,1780,0.7416194858311344,0.17497534028677852,9,300,3,5,1
moor,1790,0.7287805272378924,0.05796575180413891,9,300,3,5,1
inboorling,1700,0.2325699115776352,0.057335437846299644,9,300,3,5,1
inboorling,1710,0.13781896944031177,0.023588368118961263,9,300,3,5,1
inboorling,1720,0.6668600011495234,0.2483121824753253,9,300,3,5,1
inboorling,1730,0.6493545758137704,0.28184267217218617,9,300,3,5,1
inboorling,1740,0.6498640422575588,0.2879781166785253,9,300,3,5,1
inboorling,1750,0.6708639050256122,0.27141190305139,9,300,3,5,1
inboorling,1760,0.6618129229177245,0.28471686549210906,9,300,3,5,1
inboorling,1770,0.6477279731715122,0.28501943026362603,9,300,3,5,1
inboorling,1780,0.6499588507288061,0.282728896319121,9,300,3,5,1
inboorling,1790,0.3924274657619204,0.1303865600202445,9,300,3,5,1
moor,1700,0.8466080664938429,0.08578121462230219,9,300,5,1,0
moor,1710,0.8521801093239089,0.08430177700700583,9,300,5,1,0
moor,1720,0.9019509325110958,0.024378995081381347,9,300,5,1,0
moor,1730,0.880472740267762,0.05145026440938733,9,300,5,1,0
moor,1740,0.9070836372902001,0.02037100707706826,9,300,5,1,0
moor,1750,0.9001431704367153,0.03563202367554138,9,300,5,1,0
moor,1760,0.8878876249068064,0.05151514389576125,9,300,5,1,0
moor,1770,0.8406346608688411,0.07913989097163997,9,300,5,1,0
moor,1780,0.8746029804565763,0.059820532489588095,9,300,5,1,0
moor,1790,0.8844504272086877,0.06264584396661389,9,300,5,1,0
inboorling,1700,0.3518574896822382,0.21245685534452152,9,300,5,1,0
inboorling,1710,0.19492536980628294,0.052064178900998084,9,300,5,1,0
inboorling,1720,0.5124939962905152,0.1854484674997926,9,300,5,1,0
inboorling,1730,0.5682190773994341,0.165821175162892,9,300,5,1,0
inboorling,1740,0.5589211611502003,0.3223031775591623,9,300,5,1,0
inboorling,1750,0.5927573504479586,0.3135006618579009,9,300,5,1,0
inboorling,1760,0.6341693049098224,0.2897962042027391,9,300,5,1,0
inboorling,1770,0.6406022416373923,0.26717188121826524,9,300,5,1,0
inboorling,1780,0.63693266520959,0.2770324760794379,9,300,5,1,0
inboorling,1790,0.30181867966576936,0.183554820883382,9,300,5,1,0
moor,1700,0.864083333588861,0.0305372555689539,9,300,5,1,1
moor,1710,0.8607512066415406,0.031590752187579264,9,300,5,1,1
moor,1720,0.8592635790872931,0.018888130775350946,9,300,5,1,1
moor,1730,0.8584830404385925,0.018469628635605813,9,300,5,1,1
moor,1740,0.875266493448668,0.014957054434351661,9,300,5,1,1
moor,1750,0.8742105529130622,0.017951545720660895,9,300,5,1,1
moor,1760,0.871199285962925,0.014963133550080065,9,300,5,1,1
moor,1770,0.8419156778832297,0.023667736136327267,9,300,5,1,1
moor,1780,0.8609312063840977,0.019740606853191393,9,300,5,1,1
moor,1790,0.8817602676130819,0.01926992282839682,9,300,5,1,1
inboorling,1700,0.7715290011503972,0.028879157957082544,9,300,5,1,1
inboorling,1710,0.7330261924000507,0.016640081899747496,9,300,5,1,1
inboorling,1720,0.8237648322247121,0.029539218152409466,9,300,5,1,1
inboorling,1730,0.8232164057217616,0.04272535567332087,9,300,5,1,1
inboorling,1740,0.8315425732610526,0.061087923896220434,9,300,5,1,1
inboorling,1750,0.8408511508223805,0.05827214517962077,9,300,5,1,1
inboorling,1760,0.8435244392749653,0.045424773775012264,9,300,5,1,1
inboorling,1770,0.8141287959990408,0.05355925938716596,9,300,5,1,1
inboorling,1780,0.8222350140694685,0.0586376544688368,9,300,5,1,1
inboorling,1790,0.7990594671286506,0.03336532557138651,9,300,5,1,1
moor,1700,0.8565020527758296,0.0511492973387654,9,300,5,2,0
moor,1710,0.8598410532476207,0.05037208496379142,9,300,5,2,0
moor,1720,0.9002870035470498,0.031117624481299868,9,300,5,2,0
moor,1730,0.8979868464946136,0.027299029469385956,9,300,5,2,0
moor,1740,0.9012853259254067,0.03200814596991613,9,300,5,2,0
moor,1750,0.8980477907901994,0.045248915847803335,9,300,5,2,0
moor,1760,0.8950077647014187,0.045660788163339405,9,300,5,2,0
moor,1770,0.8924786375295789,0.0404390798354659,9,300,5,2,0
moor,1780,0.8943248199269165,0.043556375097816506,9,300,5,2,0
moor,1790,0.8928653815961035,0.02508837973004415,9,300,5,2,0
inboorling,1700,0.6145427297271312,0.13418292347315133,9,300,5,2,0
inboorling,1710,0.46582664588109757,0.02638415653975897,9,300,5,2,0
inboorling,1720,0.8262761621897439,0.1263788802780489,9,300,5,2,0
inboorling,1730,0.7938970781498812,0.1617182465221986,9,300,5,2,0
inboorling,1740,0.7854490210082078,0.1780432015946123,9,300,5,2,0
inboorling,1750,0.815115626738315,0.1653983144243001,9,300,5,2,0
inboorling,1760,0.8057000221244075,0.17148169917706083,9,300,5,2,0
inboorling,1770,0.7990472151785898,0.16919298052308474,9,300,5,2,0
inboorling,1780,0.8093833929342314,0.16462893812341522,9,300,5,2,0
inboorling,1790,0.7185573629834423,0.11949136825814567,9,300,5,2,0
moor,1700,0.8345027417108843,0.03585961122180125,9,300,5,2,1
moor,1710,0.837779014806387,0.03458662181082328,9,300,5,2,1
moor,1720,0.8347344703911954,0.012965563249117584,9,300,5,2,1
moor,1730,0.810134183629022,0.01992854720596992,9,300,5,2,1
moor,1740,0.8312418691471711,0.031381912722710716,9,300,5,2,1
moor,1750,0.8479041387196526,0.01504404484271766,9,300,5,2,1
moor,1760,0.8363516658277506,0.015441044739387016,9,300,5,2,1
moor,1770,0.837885777611461,0.026318469509977852,9,300,5,2,1
moor,1780,0.8378741970162845,0.0323263513669133,9,300,5,2,1
moor,1790,0.8370919398486022,0.02618125250665072,9,300,5,2,1
inboorling,1700,0.8180922200525771,0.050425863950276456,9,300,5,2,1
inboorling,1710,0.8139115703360188,0.05075887708786533,9,300,5,2,1
inboorling,1720,0.8177536688855115,0.020521799503132276,9,300,5,2,1
inboorling,1730,0.7792380008380014,0.045691732283359446,9,300,5,2,1
inboorling,1740,0.8139688101238897,0.031858518146449286,9,300,5,2,1
inboorling,1750,0.8329367949326251,0.012199529994323952,9,300,5,2,1
inboorling,1760,0.8166858836223626,0.017572546785172064,9,300,5,2,1
inboorling,1770,0.781658232023384,0.03951301702760207,9,300,5,2,1
inboorling,1780,0.7768468209453522,0.044797519537313354,9,300,5,2,1
inboorling,1790,0.8177288496332946,0.045415904345761926,9,300,5,2,1
moor,1700,0.7927556096136725,0.06987930653824194,9,300,5,3,0
moor,1710,0.784627327395159,0.07443003982367925,9,300,5,3,0
moor,1720,0.8678528943273628,0.05802945787519235,9,300,5,3,0
moor,1730,0.8833254801547066,0.043582791614620045,9,300,5,3,0
moor,1740,0.8811669886698027,0.061188853834236126,9,300,5,3,0
moor,1750,0.876137437088949,0.07190344659620639,9,300,5,3,0
moor,1760,0.876950630738906,0.06881068037368107,9,300,5,3,0
moor,1770,0.8594945762356703,0.08393491553223165,9,300,5,3,0
moor,1780,0.8644924315785534,0.0778461293602835,9,300,5,3,0
moor,1790,0.8577520405843593,0.01213144018002651,9,300,5,3,0
inboorling,1700,0.48649869831036985,0.14426962679917524,9,300,5,3,0
inboorling,1710,0.37762971125153266,0.0239851396251245,9,300,5,3,0
inboorling,1720,0.7972217115749286,0.1606435918671583,9,300,5,3,0
inboorling,1730,0.7743488541327146,0.20112677540772858,9,300,5,3,0
inboorling,1740,0.7746975619717467,0.21814809040425012,9,300,5,3,0
inboorling,1750,0.774055156261488,0.22644717700857606,9,300,5,3,0
inboorling,1760,0.7826487465442774,0.21219659277265085,9,300,5,3,0
inboorling,1770,0.7766410028308606,0.20999613547671794,9,300,5,3,0
inboorling,1780,0.7832503218490116,0.20294963660835413,9,300,5,3,0
inboorling,1790,0.7085438635780233,0.12226058966885855,9,300,5,3,0
moor,1700,0.7960411731057315,0.04728917313284439,9,300,5,3,1
moor,1710,0.7887397387406208,0.05285877459941449,9,300,5,3,1
moor,1720,0.8106379268780349,0.025821328380445534,9,300,5,3,1
moor,1730,0.8004850911185516,0.03275249701590025,9,300,5,3,1
moor,1740,0.825616915361087,0.030526240806307045,9,300,5,3,1
moor,1750,0.8319927605274222,0.0319719906112917,9,300,5,3,1
moor,1760,0.8158056782090491,0.035123275170234024,9,300,5,3,1
moor,1770,0.7796887117083247,0.047434406559807255,9,300,5,3,1
moor,1780,0.8081383287278059,0.03730523812354466,9,300,5,3,1
moor,1790,0.7894426629858233,0.028397558665900373,9,300,5,3,1
inboorling,1700,0.7448000463111853,0.06048365716525279,9,300,5,3,1
inboorling,1710,0.7278883252489232,0.06369657748229063,9,300,5,3,1
inboorling,1720,0.7875857731245036,0.044940156377924735,9,300,5,3,1
inboorling,1730,0.7677486123234243,0.05048309520807243,9,300,5,3,1
inboorling,1740,0.7966297935569124,0.05017387137917846,9,300,5,3,1
inboorling,1750,0.8039407506808052,0.05217174683306222,9,300,5,3,1
inboorling,1760,0.7869261360684289,0.047125026638728126,9,300,5,3,1
inboorling,1770,0.7410487076973773,0.057037252431735526,9,300,5,3,1
inboorling,1780,0.7330894178796209,0.06049587249337562,9,300,5,3,1
inboorling,1790,0.7714111928822034,0.03544701010746154,9,300,5,3,1
moor,1700,0.6582072104698972,0.13942191994099015,9,300,5,4,0
moor,1710,0.6190880524702038,0.15496932258639037,9,300,5,4,0
moor,1720,0.8149761369981137,0.13182483521042807,9,300,5,4,0
moor,1730,0.8219652570279976,0.1376113881382551,9,300,5,4,0
moor,1740,0.8292576729420746,0.12116483254926497,9,300,5,4,0
moor,1750,0.831394506903971,0.13172059395987992,9,300,5,4,0
moor,1760,0.8179567258610755,0.14493943161501105,9,300,5,4,0
moor,1770,0.7920715462990312,0.15170641689290948,9,300,5,4,0
moor,1780,0.7958442219153292,0.15760364430147067,9,300,5,4,0
moor,1790,0.797925320836261,0.02629876414681665,9,300,5,4,0
inboorling,1700,0.33328033589903366,0.07895872374910358,9,300,5,4,0
inboorling,1710,0.2041628102531049,0.03443019879508709,9,300,5,4,0
inboorling,1720,0.7288792129646222,0.23463167372102514,9,300,5,4,0
inboorling,1730,0.7163912958260973,0.26708378993290016,9,300,5,4,0
inboorling,1740,0.7137747224146226,0.2775823320104539,9,300,5,4,0
inboorling,1750,0.7288622527494972,0.26808534915452903,9,300,5,4,0
inboorling,1760,0.7184010725027185,0.27863938392010146,9,300,5,4,0
inboorling,1770,0.7032560182450524,0.2710810879343514,9,300,5,4,0
inboorling,1780,0.7122824232244143,0.26584974424700447,9,300,5,4,0
inboorling,1790,0.411407825711087,0.13227892357525717,9,300,5,4,0
moor,1700,0.7081050450788507,0.07320828779386877,9,300,5,4,1
moor,1710,0.6578209998082455,0.09241454736656672,9,300,5,4,1
moor,1720,0.7853514623038047,0.06434026006902512,9,300,5,4,1
moor,1730,0.7760724080128728,0.0650921319258889,9,300,5,4,1
moor,1740,0.7870277552071437,0.07829359298920996,9,300,5,4,1
moor,1750,0.7954612535015938,0.07163614269689172,9,300,5,4,1
moor,1760,0.7928110212005416,0.0863264089383884,9,300,5,4,1
moor,1770,0.7644564008744841,0.08889328708429674,9,300,5,4,1
moor,1780,0.7625434217838786,0.08452791407534002,9,300,5,4,1
moor,1790,0.7519847250121935,0.035857267454259545,9,300,5,4,1
inboorling,1700,0.4958213054032863,0.06553232215344586,9,300,5,4,1
inboorling,1710,0.3397304793895258,0.032026440690401795,9,300,5,4,1
inboorling,1720,0.722838081591028,0.14667152663098681,9,300,5,4,1
inboorling,1730,0.6967343099723685,0.16268630149282537,9,300,5,4,1
inboorling,1740,0.7156753392125453,0.1761124953863454,9,300,5,4,1
inboorling,1750,0.7328791288169275,0.16211069115592044,9,300,5,4,1
inboorling,1760,0.7211245869376955,0.184733773074749,9,300,5,4,1
inboorling,1770,0.6536920832602968,0.16465259105236485,9,300,5,4,1
inboorling,1780,0.6798836907006615,0.16200478975420862,9,300,5,4,1
inboorling,1790,0.6704527299019855,0.1241624400784985,9,300,5,4,1
moor,1700,0.548972446504401,0.20600007252346805,9,300,5,5,0
moor,1710,0.5171820249449051,0.2171548761280685,9,300,5,5,0
moor,1720,0.7734991886652156,0.1546808813954822,9,300,5,5,0
moor,1730,0.7723158194844039,0.15590854491905434,9,300,5,5,0
moor,1740,0.75386331602915,0.1882455179021,9,300,5,5,0
moor,1750,0.7684807423269724,0.18724195142612018,9,300,5,5,0
moor,1760,0.7652297572567516,0.19880596198846506,9,300,5,5,0
moor,1770,0.7306353969463578,0.21837286724325494,9,300,5,5,0
moor,1780,0.7324263652362738,0.20896519647064504,9,300,5,5,0
moor,1790,0.7325616358132717,0.06801322196814245,9,300,5,5,0
inboorling,1700,0.2235401230329015,0.08448290549629818,9,300,5,5,0
inboorling,1710,0.14207238747146222,0.046850273382024216,9,300,5,5,0
inboorling,1720,0.6589378793082921,0.2880495806619299,9,300,5,5,0
inboorling,1730,0.6450581171066442,0.3105035476153412,9,300,5,5,0
inboorling,1740,0.6433828541806872,0.32535204893115327,9,300,5,5,0
inboorling,1750,0.6771650304748693,0.30028524733832623,9,300,5,5,0
inboorling,1760,0.6689199000028732,0.3200587975744683,9,300,5,5,0
inboorling,1770,0.652190238336945,0.315032823471802,9,300,5,5,0
inboorling,1780,0.6409812135675038,0.32306972783333154,9,300,5,5,0
inboorling,1790,0.19747521148795205,0.09148257158711309,9,300,5,5,0
moor,1700,0.5500362156724212,0.16251643000151053,9,300,5,5,1
moor,1710,0.5546066869570094,0.15913779957320567,9,300,5,5,1
moor,1720,0.7391387332140296,0.1494265996392499,9,300,5,5,1
moor,1730,0.7613756459382307,0.10375593638757474,9,300,5,5,1
moor,1740,0.7356443508604252,0.1493915576183707,9,300,5,5,1
moor,1750,0.7570384454373018,0.1338531158234513,9,300,5,5,1
moor,1760,0.7458491634835407,0.1390098710889972,9,300,5,5,1
moor,1770,0.7074658777534777,0.1610204103683372,9,300,5,5,1
moor,1780,0.7215324241794618,0.14840568185339664,9,300,5,5,1
